Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""08:17:09 Flow: Fixed -> 400 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:04 112a""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:09 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:11 Lamp: ParIn ->  1800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:11 CO2 Mixer: CO2R -> 450 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:11 Coolers: Tblock -> 25.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:25:11 Flow: Fixed -> 400 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,12:31:39,15351.00007,0,37.81708345,0.339306206,187.7616983,4.254098828,1.351728699,26.44120216,6,1.420000017,1,2.840000033,25.29154968,26.44120216,25.04785156,449.8938599,390.7269592,15.06951618,21.30920219,46.15587616,65.26718903,400.3516235,1799.064697,0.132349312,99.0949173,9.688978195,-0.283721477,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667252706,0.004254099,299.5912022,298.4415497,287.8503451,1.028664518,3.463362328,34.94994923,13.64074703,25.86637592,3.347670203,0.303094312,2.111633629,1.236036574,0.192385422,18.60622996,0.480544518,64.12687402,372.7505289,0.065059367
2559,12:31:43,15355.00007,0,37.86447267,0.335215945,185.3405274,4.230553231,1.358902502,26.45920753,6,1.420000017,1,2.840000033,25.29148483,26.45920753,25.04649353,449.9682007,390.7389832,15.06796741,21.27386665,46.15147018,65.15943909,400.3177795,1799.061646,0.058820609,99.09526062,9.688978195,-0.283721477,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667196299,0.004230553,299.6092075,298.4414848,287.8498568,1.038434586,3.467041862,34.98695942,13.71309277,25.87534618,3.349449339,0.299826311,2.10813936,1.241309979,0.190279134,18.36636786,0.474333341,63.92832622,372.7400263,0.064941036
2560,12:31:48,15359.50007,0,37.7382542,0.331278924,183.9968755,4.201682159,1.364004839,26.46457863,6,1.420000017,1,2.840000033,25.29137993,26.46457863,25.04876137,449.909729,390.8842468,15.0693655,21.23331833,46.15634918,65.03607941,400.3080444,1799.029907,0.235286072,99.09592438,9.688978195,-0.283721477,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667180074,0.004201682,299.6145786,298.4413799,287.8447787,1.052670403,3.468140147,34.99780812,13.76448979,25.87797928,3.349971736,0.296672783,2.104135307,1.245836429,0.188247295,18.23334046,0.470719598,63.75997038,372.9452882,0.064518578
2561,12:31:52,15363.50007,0,37.73224896,0.328191776,182.4089095,4.181560019,1.368919877,26.47216225,6,1.420000017,1,2.840000033,25.29032135,26.47216225,25.04881668,449.9899902,390.9858398,15.0648613,21.19938469,46.14543152,64.93619537,400.31604,1798.94397,0.148277253,99.09587097,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6671934,0.00418156,299.6221622,298.4403214,287.8310287,1.06180609,3.469691367,35.01348071,13.81409602,25.8812418,3.350619108,0.294194515,2.10077149,1.249847618,0.186650993,18.07596976,0.466535846,63.61056146,373.0497358,0.06433913
2562,12:31:56,15367.50007,0,37.55551306,0.323529645,180.8261268,4.151212277,1.376562294,26.48689842,6,1.420000017,1,2.840000033,25.29009438,26.48689842,25.04895973,449.8369751,391.1151733,15.06228638,21.15253067,46.13853836,64.79407501,400.3192749,1799.03418,0.112739921,99.0966568,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667198792,0.004151212,299.6368984,298.4400944,287.8454623,1.075728122,3.472707367,35.04363799,13.89110732,25.8884964,3.352059008,0.290442732,2.096145072,1.255913936,0.184235169,17.91926463,0.462334727,63.3856208,373.2630811,0.063774845
2563,12:32:00,15371.50007,0,37.5708169,0.319697473,178.6845153,4.121754895,1.381521411,26.49069595,6,1.420000017,1,2.840000033,25.29054642,26.49069595,25.05132103,450.0088806,391.2857056,15.06367397,21.11041069,46.14138031,64.66307068,400.3557434,1799.026978,0.191169932,99.09629822,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667259572,0.004121755,299.640696,298.4405464,287.84431,1.09060849,3.473484964,35.05161168,13.94120099,25.89062119,3.35248084,0.287350555,2.091963553,1.260517286,0.182244773,17.70697402,0.456659962,63.21803157,373.4263386,0.063604327
2564,12:32:04,15376.00007,0,37.29338795,0.31398114,177.0402558,4.090205674,1.393364482,26.52424812,6,1.420000017,1,2.840000033,25.29025078,26.52424812,25.05139351,449.8521423,391.5584106,15.05924797,21.06033325,46.12854767,64.51069641,400.3340454,1799.010864,0.045341734,99.09612274,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667223409,0.004090206,299.6742481,298.4402508,287.8417318,1.102337167,3.480361851,35.12106987,14.06073662,25.90724945,3.355783635,0.282724087,2.086997369,1.268786266,0.179267954,17.54400292,0.452142646,62.90854691,373.8309201,0.062757592
2565,12:32:08,15380.00007,0,37.29571611,0.309607566,174.5295627,4.056658113,1.399535246,26.5301857,6,1.420000017,1,2.840000033,25.29043007,26.5301857,25.05167198,450.0252686,391.7486572,15.05849075,21.01044655,46.12554169,64.35693359,400.3483276,1798.851807,0.053917963,99.0956955,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667247213,0.004056658,299.6801857,298.4404301,287.8162826,1.118728028,3.481580059,35.13351455,14.123068,25.91030788,3.356391427,0.27917303,2.082044813,1.274346614,0.176984048,17.2951284,0.445514131,62.7063194,374.02006,0.062528119
2566,12:32:12,15384.00007,0,37.09049087,0.305166758,173.1881616,4.023527536,1.406334401,26.53971481,6,1.420000017,1,2.840000033,25.29073906,26.53971481,25.05212975,450.01297,392.0577698,15.05763817,20.96166039,46.12188721,64.20603943,400.3224487,1798.955078,0.154407009,99.09527588,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667204081,0.004023528,299.6897148,298.4407391,287.8328061,1.134916878,3.48353592,35.15340049,14.19174011,25.91522694,3.357369175,0.275557279,2.077201519,1.280167656,0.174659389,17.16212865,0.441741434,62.49385643,374.4267268,0.061906046
2567,12:32:17,15388.50007,0,36.87965564,0.300495601,171.6510748,3.989551552,1.414046345,26.55155754,6,1.420000017,1,2.840000033,25.29131126,26.55155754,25.05230141,449.95578,392.3417358,15.05469322,20.90847778,46.11107635,64.04065704,400.3703308,1798.988159,0.025734134,99.09481049,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667283885,0.003989552,299.7015575,298.4413113,287.838099,1.151127874,3.485967989,35.17810844,14.26963065,25.9214344,3.358603373,0.27174294,2.071921643,1.286681729,0.172207989,17.00973072,0.43750399,62.2589934,374.8109138,0.061259962
2568,12:32:21,15392.50007,0,36.7584762,0.296516341,169.9844444,3.957194395,1.419638292,26.55547142,6,1.420000017,1,2.840000033,25.29223824,26.55547142,25.05202103,450.0278931,392.60849,15.05298519,20.86002541,46.10360336,63.8891449,400.3396301,1799.081177,0.350483507,99.09545898,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667232717,0.003957194,299.7054714,298.4422382,287.8529818,1.167755714,3.486772084,35.18599258,14.32596717,25.92385483,3.359084721,0.268484623,2.067133792,1.291950929,0.170114692,16.84468653,0.432961713,62.07121362,375.1352709,0.06082188
2569,12:32:25,15396.50007,0,36.51949881,0.291991141,168.5716053,3.923689547,1.427372803,26.56999969,6,1.420000017,1,2.840000033,25.29131508,26.56999969,25.04953575,449.9138489,392.8682251,15.0538559,20.81226921,46.10845184,63.74589539,400.3215942,1799.014282,0.227926552,99.09469604,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667202657,0.00392369,299.7199997,298.4413151,287.8422787,1.182955652,3.489758294,35.21639839,14.40412918,25.93065739,3.360437862,0.264769217,2.062385491,1.298052371,0.167728594,16.70455199,0.429079255,61.8424902,375.5086044,0.060143941
2570,12:32:29,15400.50007,0,36.36683364,0.288321534,167.2429113,3.894020637,1.43297363,26.5744648,6,1.420000017,1,2.840000033,25.29245758,26.5744648,25.0515976,449.978363,393.1802673,15.04993248,20.76477242,46.09384155,63.5968399,400.3432007,1799.086548,0.024508964,99.09585571,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667238668,0.003894021,299.7244648,298.4424576,287.8538412,1.198094745,3.490676521,35.22525232,14.4604799,25.93346119,3.360995723,0.2617484,2.057702891,1.303292832,0.165789244,16.57307941,0.425359371,61.65868036,375.8932163,0.059653404
2571,12:32:33,15405.00007,0,36.13502955,0.283283572,165.3955155,3.857240817,1.442366351,26.59429359,6,1.420000017,1,2.840000033,25.29037666,26.59429359,25.05019569,449.9646301,393.5276489,15.04937553,20.7111454,46.09788132,63.44049835,400.3009338,1799.081299,0.225480393,99.09593964,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667168223,0.003857241,299.7442936,298.4403767,287.8530014,1.214224458,3.494756765,35.26639717,14.55525177,25.94233513,3.362761868,0.257589593,2.052390414,1.310371454,0.163120292,16.39002402,0.420289441,61.39049182,376.3507865,0.058943606
2572,12:32:37,15409.00007,0,35.93272242,0.278776877,163.659384,3.825446401,1.451511825,26.61604691,6,1.420000017,1,2.840000033,25.29216766,26.61604691,25.04930115,449.9714355,393.8585815,15.0490303,20.66399765,46.09208679,63.28957367,400.3297424,1799.045898,0.150729656,99.09631348,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667216237,0.003825446,299.7660469,298.4421677,287.8473373,1.227953762,3.499237814,35.31148325,14.6474856,25.95410728,3.365106084,0.253857959,2.047725989,1.317380095,0.160726451,16.21804162,0.415528293,61.13940806,376.7778862,0.058307705
2573,12:32:41,15413.00007,0,35.74982767,0.275600924,162.7292962,3.796925931,1.455827883,26.61625862,6,1.420000017,1,2.840000033,25.29042435,26.61625862,25.04913521,449.9809875,394.1681519,15.04878521,20.6210537,46.09573364,63.16407394,400.4074097,1799.016235,0.134796277,99.09549713,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667345683,0.003796926,299.7662586,298.4404243,287.8425912,1.242500018,3.499281451,35.3122145,14.6911608,25.95334148,3.364953545,0.25122172,2.043453567,1.321499978,0.159035857,16.12574051,0.412842325,60.98545896,377.1743959,0.05780402
2574,12:32:45,15417.00007,0,35.52369453,0.272661991,162.2175791,3.768986838,1.459357022,26.61150742,6,1.420000017,1,2.840000033,25.29010963,26.61150742,25.04826355,449.9441833,394.4717102,15.04269123,20.57553864,46.07797623,63.02590179,400.311554,1799.033203,0.378661692,99.09559631,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667185923,0.003768987,299.7615074,298.4401096,287.8453061,1.257714359,3.498302293,35.30229822,14.72675958,25.95080853,3.364449051,0.248777431,2.038945271,1.32550378,0.157468768,16.07504773,0.411227408,60.8441154,377.5854472,0.057242878
2575,12:32:50,15421.50007,0,35.33870028,0.268305298,160.3802604,3.73246006,1.466648734,26.62164116,6,1.420000017,1,2.840000033,25.28984642,26.62164116,25.0466671,450.0115967,394.8436279,15.04428291,20.52303696,46.08356857,62.86606216,400.3675232,1798.995972,0.08210624,99.09558105,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667279205,0.00373246,299.7716412,298.4398464,287.839349,1.275241709,3.500391006,35.32338142,14.80034446,25.95574379,3.365432078,0.245145497,2.033742272,1.331689806,0.155140976,15.89297509,0.406186776,60.61746659,378.0453023,0.056663645
2576,12:32:54,15425.50007,0,35.066949,0.264969617,159.784428,3.705211763,1.472716795,26.63067818,6,1.420000017,1,2.840000033,25.28944397,26.63067818,25.04614449,449.9043884,395.153717,15.04103851,20.48046494,46.07505798,62.73759842,400.3356628,1798.989502,0.311261088,99.09627533,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667226105,0.003705212,299.7806782,298.439444,287.8383139,1.288123403,3.502254587,35.3419397,14.86147476,25.96006107,3.366292219,0.242357835,2.029537792,1.336754427,0.153354887,15.83404168,0.40436018,60.43359665,378.4845689,0.055992292
2577,12:32:58,15429.50007,0,34.88148726,0.261523023,158.5076807,3.675621812,1.478567288,26.63839912,6,1.420000017,1,2.840000033,25.2892704,26.63839912,25.04656219,449.9160461,395.4593201,15.0415554,20.43776321,46.07652283,62.60662842,400.336731,1799.006836,0.115190752,99.09500122,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667227885,0.003675622,299.7883991,298.4392704,287.8410873,1.302484319,3.503847459,35.35846829,14.92070508,25.96383476,3.367044216,0.239471183,2.025280171,1.341764045,0.15150591,15.70731882,0.400819181,60.25088634,378.8783316,0.055470064
2578,12:33:02,15434.00007,0,34.65701259,0.258175214,157.6289433,3.647362477,1.484642669,26.6473217,6,1.420000017,1,2.840000033,25.29005051,26.6473217,25.04702568,449.9827576,395.8712158,15.03947067,20.39499283,46.06810379,62.4728508,400.2942505,1798.959106,0.286759228,99.09522247,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667157084,0.003647362,299.7973217,298.4400505,287.8334506,1.315990195,3.50568902,35.37697311,14.98198028,25.9686861,3.368011176,0.236661117,2.021046352,1.346964824,0.149706515,15.6202752,0.398182381,60.06591761,379.3969319,0.054868795
2579,12:33:06,15438.00007,0,34.45368919,0.254984911,156.5913407,3.620155574,1.49048371,26.6548214,6,1.420000017,1,2.840000033,25.2892704,26.6548214,25.04635048,449.9529724,396.1652832,15.03639984,20.35175896,46.06064224,62.34305954,400.328064,1798.862183,0.197292089,99.09481812,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66721344,0.003620156,299.8048214,298.4392704,287.8179428,1.328840646,3.507237562,35.39274433,15.04098537,25.9720459,3.368680986,0.233977602,2.016753852,1.351927134,0.147988639,15.51739042,0.395267701,59.88576496,379.7876495,0.054327347
2580,12:33:10,15442.00007,0,34.29145655,0.25242904,155.8003208,3.594296717,1.493632261,26.65102005,6,1.420000017,1,2.840000033,25.28937531,26.65102005,25.04761887,449.9939575,396.4654846,15.03456306,20.31193924,46.05501556,62.22106934,400.3454895,1798.774536,0.196071714,99.09542847,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667242483,0.003594297,299.8010201,298.4393753,287.8039193,1.342697451,3.506452583,35.38460489,15.07266565,25.97019768,3.368312509,0.231823743,2.012820322,1.355492188,0.146610168,15.43909954,0.392973227,59.759788,380.1649685,0.053904235
2581,12:33:14,15446.00007,0,33.98123797,0.24873903,155.1242265,3.567670502,1.502744364,26.67725945,6,1.420000017,1,2.840000033,25.28918648,26.67725945,25.04740715,449.9586792,396.9082947,15.03629398,20.27480316,46.06059265,62.10768509,400.3432922,1798.687256,0.278169513,99.09490967,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66723882,0.003567671,299.8272594,298.4391865,287.7899545,1.352735779,3.511874152,35.43950101,15.16469785,25.98322296,3.370910087,0.228707845,2.009129788,1.361780299,0.14461653,15.37202121,0.390831405,59.52813644,380.7552416,0.053127037
2582,12:33:19,15450.50007,0,33.79453144,0.245467907,153.8452233,3.541694696,1.510095886,26.69273376,6,1.420000017,1,2.840000033,25.28985596,26.69273376,25.04846954,450.0159607,397.257782,15.03212166,20.23283195,46.04616928,61.97690201,400.3341064,1798.741943,0.235287368,99.09532166,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667223511,0.003541695,299.8427338,298.439856,287.7987045,1.364316412,3.515074876,35.47165313,15.23882117,25.99129486,3.37252071,0.225939429,2.004978991,1.367541719,0.142845755,15.24534189,0.387267991,59.32430596,381.1934803,0.052593689
2583,12:33:23,15454.50007,0,33.60179509,0.242493737,152.7641509,3.517767464,1.516841204,26.70744896,6,1.420000017,1,2.840000033,25.28999329,26.70744896,25.04888153,449.9903564,397.5350647,15.02972698,20.19537735,46.03873825,61.86205292,400.3435669,1798.766968,0.176465213,99.09593201,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667239278,0.003517767,299.857449,298.4399933,287.8027084,1.374805966,3.518120945,35.50217323,15.30679588,25.99872112,3.374003099,0.223417231,2.001279741,1.372723358,0.141232906,15.13830591,0.384278431,59.1387487,381.5623806,0.05207977
2584,12:33:27,15458.50007,0,33.36808991,0.240005666,152.4409828,3.492971453,1.520558628,26.7072258,6,1.420000017,1,2.840000033,25.29111481,26.7072258,25.04924011,449.950531,397.8569641,15.02788162,20.15747833,46.02983475,61.74159622,400.3311157,1798.593262,0.091907084,99.09553528,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667218526,0.003492971,299.8572258,298.4411148,287.7749154,1.387584997,3.518074733,35.50184903,15.3443707,25.9991703,3.37409278,0.221303519,1.997516105,1.376576675,0.139881589,15.10622079,0.383155246,59.00578555,381.9953723,0.05154278
2585,12:33:31,15462.50007,0,33.21240389,0.237621966,151.6667229,3.468093938,1.523729692,26.7049427,6,1.420000017,1,2.840000033,25.29141998,26.7049427,25.04895973,450.0504761,398.2002869,15.02711296,20.12066269,46.02674484,61.62784576,400.3078918,1798.543579,0.142150342,99.09575653,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66717982,0.003468094,299.8549427,298.44142,287.7669662,1.400817376,3.517601983,35.49699913,15.37633644,25.99818134,3.373895332,0.219275268,1.993872291,1.380023041,0.138585183,15.02952864,0.380880496,58.88383231,382.4127007,0.051140394
2586,12:33:35,15467.00007,0,32.96380348,0.234146129,150.5104954,3.43873537,1.531523753,26.72210312,6,1.420000017,1,2.840000033,25.29216576,26.72210312,25.05108833,450.032959,398.5715027,15.02739239,20.07799339,46.0253067,61.4940834,400.3118591,1798.671875,0.166660652,99.09520721,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667186432,0.003438735,299.8721031,298.4421658,287.7874936,1.414073835,3.521156669,35.53306732,15.45507392,26.00713444,3.375683206,0.216312101,1.989632916,1.38605029,0.136691686,14.91486873,0.377624829,58.66869914,382.9020892,0.050507519
2587,12:33:39,15471.00007,0,32.70498752,0.231615838,150.2925933,3.416317631,1.536910447,26.73197937,6,1.420000017,1,2.840000033,25.2936306,26.73197937,25.05382156,449.9865112,398.9283752,15.02676392,20.04423523,46.01950455,61.38552094,400.3419189,1798.703003,0.199745595,99.09549713,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667236532,0.003416318,299.8819794,298.4436306,287.792474,1.424639967,3.523203901,35.55362255,15.50938732,26.01280499,3.376816005,0.214150797,1.986293455,1.39052255,0.135310951,14.89331924,0.376740795,58.51356361,383.3819905,0.049915891
2588,12:33:43,15475.00007,0,32.52469146,0.229084382,149.3741109,3.394404273,1.542677298,26.74297523,6,1.420000017,1,2.840000033,25.29320335,26.74297523,25.05249596,449.9602356,399.1784363,15.02285671,20.00888443,46.00909805,61.27933884,400.296936,1798.623169,0.283078521,99.09633636,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66716156,0.003394404,299.8929752,298.4432034,287.7797006,1.434320801,3.52548444,35.5763348,15.56745037,26.01808929,3.377871944,0.211984933,1.982807142,1.395064803,0.133927609,14.80242714,0.374203858,58.35077933,383.7177557,0.049459298
2589,12:33:47,15479.00007,0,32.355578,0.226281555,148.1316167,3.37319092,1.550580744,26.76552773,6,1.420000017,1,2.840000033,25.29408646,26.76552773,25.05375481,450.006897,399.4971619,15.02226734,19.9765625,46.00443268,61.17654419,400.3563843,1798.5354,0.205870986,99.09538269,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66726064,0.003373191,299.9155277,298.4440865,287.7656576,1.442188113,3.53016585,35.62391864,15.64735614,26.02980709,3.380214487,0.209582716,1.979585106,1.400629381,0.132393667,14.67915925,0.370795167,58.15437318,384.1168697,0.048985569
2590,12:33:51,15483.50007,0,32.11125416,0.223926259,147.9776049,3.345974194,1.553108325,26.7585144,6,1.420000017,1,2.840000033,25.29550934,26.7585144,25.05430603,450.0310974,399.9009399,15.02161694,19.93622398,45.99885941,61.04825592,400.3495789,1798.595581,0.39827615,99.09605408,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667249298,0.003345974,299.9085144,298.4455093,287.7752865,1.457657378,3.528709455,35.60898048,15.67275649,26.02701187,3.379655557,0.207560667,1.97560113,1.404054427,0.131102773,14.66399673,0.370035652,58.03782191,384.6367876,0.048452652
2591,12:33:55,15487.50007,0,31.80162862,0.221837858,148.5465877,3.323961483,1.556375471,26.75806808,6,1.420000017,1,2.840000033,25.29502487,26.75806808,25.05216026,449.9345398,400.2746887,15.01945877,19.90239906,45.99338913,60.94618988,400.3088074,1798.497803,0.24631013,99.09565735,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667181346,0.003323961,299.9080681,298.4450249,287.759642,1.468942168,3.528616789,35.60818792,15.70578886,26.02654648,3.379562505,0.205765147,1.972241318,1.407321187,0.129956723,14.72032175,0.371111619,57.92051208,385.1577175,0.047823697
2592,12:33:59,15491.50007,0,31.63902956,0.219262605,147.4007725,3.299413265,1.561724379,26.76675415,6,1.420000017,1,2.840000033,25.29651451,26.76675415,25.05395699,449.9736023,400.5718384,15.01969242,19.86663818,45.98999786,60.83124924,400.3178711,1798.584961,0.112741448,99.09558868,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667196452,0.003299413,299.9167542,298.4465145,287.7735873,1.480892192,3.530420585,35.62641518,15.759777,26.03163433,3.380579904,0.203547678,1.968696206,1.411883698,0.128541638,14.60676633,0.367975875,57.76232325,385.532159,0.047403149
2593,12:34:04,15496.00007,0,31.46155484,0.217091088,146.8252469,3.275889795,1.565018873,26.76505852,6,1.420000017,1,2.840000033,25.2971859,26.76505852,25.05388451,450.0463867,400.9245911,15.01744938,19.8298645,45.98123169,60.71614456,400.330719,1798.49231,0.178915173,99.09545898,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667217865,0.00327589,299.9150585,298.4471859,287.7587631,1.493304657,3.530068397,35.62290779,15.79304328,26.03112221,3.380477485,0.20167495,1.965049524,1.41542796,0.127346802,14.54971523,0.366216616,57.63980793,385.9692747,0.046983998
2594,12:34:08,15500.00007,0,31.23310075,0.214655293,146.2885802,3.254205978,1.571062229,26.77859879,6,1.420000017,1,2.840000033,25.29832458,26.77859879,25.05395317,449.9989624,401.2310181,15.01641178,19.79714012,45.9752388,60.61223221,400.3300476,1799.472412,0.153180018,99.09609985,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667216746,0.003254206,299.9285988,298.4483246,287.9155795,1.504725266,3.532881604,35.65106608,15.85392595,26.03846169,3.381945566,0.199571137,1.961819374,1.420126191,0.126004802,14.49662775,0.364599379,57.47631264,386.3842978,0.04646057
2595,12:34:12,15504.00007,0,31.0007027,0.212141675,145.6982623,3.232080036,1.577572875,26.79437256,6,1.420000017,1,2.840000033,25.29972839,26.79437256,25.05670929,449.970459,401.5609741,15.01595783,19.76449203,45.97011185,60.50735855,400.3171692,1799.703491,0.213228345,99.09632111,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667195282,0.00323208,299.9443726,298.4497284,287.9525522,1.514683606,3.536161324,35.68408277,15.91959073,26.04705048,3.383664248,0.19739659,1.958588449,1.425075799,0.124617985,14.43816179,0.362829736,57.30455202,386.8247248,0.045924711
2596,12:34:16,15508.00007,0,30.86585811,0.210421252,145.0933321,3.212810968,1.580120088,26.79155922,6,1.420000017,1,2.840000033,25.30003929,26.79155922,25.05677032,449.9812927,401.7842712,15.01259232,19.73298454,45.95872498,60.4094696,400.3157959,1799.682495,0.301464826,99.09580994,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667192993,0.003212811,299.9415592,298.4500393,287.9491928,1.52512108,3.535576173,35.67836194,15.94537739,26.04579926,3.383413822,0.195906174,1.955456086,1.427957736,0.12366765,14.37814126,0.361122479,57.20523297,387.1121205,0.045611814
2597,12:34:20,15512.50007,0,30.64838498,0.20814699,144.6923424,3.187422713,1.583610473,26.79175949,6,1.420000017,1,2.840000033,25.30095673,26.79175949,25.05528831,450.039917,402.1873474,15.01540375,19.69815826,45.9648819,60.29964447,400.3587646,1799.553589,0.022057831,99.09593201,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667264608,0.003187423,299.9417595,298.4509567,287.9285678,1.538205385,3.535617825,35.67873831,15.98058004,26.04635811,3.383525672,0.193933381,1.952007352,1.43151832,0.12240996,14.33842252,0.359763536,57.07996777,387.618573,0.045132224
2598,12:34:24,15516.50007,0,30.39302304,0.205764083,144.3317144,3.166863231,1.590377581,26.80981064,6,1.420000017,1,2.840000033,25.30242157,26.80981064,25.05194092,449.938324,402.4764099,15.01464558,19.66764069,45.9588623,60.20138168,400.3329163,1799.47522,0.080878764,99.09659576,9.688978195,-0.283721477,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667221527,0.003166863,299.9598106,298.4524216,287.9160287,1.546451444,3.53937382,35.71640169,16.048761,26.0561161,3.385479177,0.191863184,1.948996239,1.436482938,0.121090446,14.30278156,0.358609128,56.90845745,388.0290224,0.044574502
