Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""08:20:47 086a""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""08:20:51 Launched AutoProg /User/Configs/AutoProgs/AutoLog""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,10:15:32,10341,0,32.84389259,0.399388848,244.33455,4.4472574,1.223815732,26.35897636,6,1.420000017,1,2.840000033,25.30076981,26.35897636,24.98522949,450.0570679,398.1675415,15.89209366,22.40941429,48.69523239,68.66506958,400.2500916,1797.811401,25.64587402,99.18984985,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667083486,0.004447257,299.5089764,298.4507698,287.6498178,0.938190523,3.446602171,34.74752886,12.33811457,25.82987309,3.340438846,0.35014763,2.222786439,1.117652407,0.222790822,24.23550732,0.613647584,67.95410478,382.555128,0.058341325
1310,10:15:36,10345.5,0,32.7128474,0.394465983,243.4186291,4.420280464,1.229699648,26.36834908,6,1.420000017,1,2.840000033,25.29810715,26.36834908,24.98526192,450.0010681,398.3233948,15.89156532,22.36957359,48.70077133,68.55306244,400.2527161,1800.450562,25.63597298,99.1887207,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66708786,0.00442028,299.5183491,298.4481071,288.0720834,0.955595757,3.448509035,34.76714903,12.39757544,25.83322811,3.34110292,0.346358069,2.218809387,1.122293533,0.220336586,24.14438242,0.61110804,67.76919229,382.7732738,0.057917399
1311,10:15:40,10349.5,0,32.66981884,0.390382564,242.2714783,4.393877217,1.23359653,26.36920738,6,1.420000017,1,2.840000033,25.29697037,26.36920738,24.98542023,449.9772339,398.3774109,15.89235497,22.33217239,48.7062149,68.44268799,400.2367249,1801.23645,25.8301487,99.18816376,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667061208,0.004393877,299.5192074,298.4469704,288.1978256,0.970578789,3.448683703,34.76910522,12.43693283,25.83308887,3.341075358,0.343205939,2.215087172,1.125988186,0.2182959,24.03046306,0.608145622,67.62841303,382.8477437,0.057709835
1312,10:15:44,10353.5,0,32.68904182,0.386494741,240.9362155,4.369059821,1.237497703,26.37027931,6,1.420000017,1,2.840000033,25.29742241,26.37027931,24.98530769,450.0986328,398.4868164,15.89171314,22.29506302,48.70288849,68.32705688,400.2578125,1802.608643,25.60896492,99.18806458,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667096354,0.00436906,299.5202793,298.4474224,288.4173764,0.986029754,3.448901854,34.77133936,12.47627634,25.83385086,3.341226196,0.340197383,2.21140415,1.129822046,0.216348782,23.8979969,0.604627821,67.4895499,382.9480115,0.057610136
1313,10:15:49,10358,0,32.51866304,0.382023176,240.2871375,4.342514266,1.242682463,26.376688,6,1.420000017,1,2.840000033,25.29885101,26.376688,24.98584175,449.9893799,398.6490479,15.89114571,22.25568771,48.6975708,68.20137024,400.2677917,1800.776855,25.57085037,99.18920135,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667112986,0.004342514,299.526688,298.448851,288.1242904,0.995714234,3.450206353,34.78409248,12.52840476,25.83776951,3.342002001,0.336728124,2.20752389,1.134478111,0.214104248,23.83388927,0.602753572,67.32084138,383.1912329,0.05713032
1314,10:15:53,10362,0,32.54038194,0.377577127,238.620037,4.316078341,1.247939874,26.38376617,6,1.420000017,1,2.840000033,25.29631805,26.38376617,24.98489189,450.0576782,398.7002869,15.89138603,22.2174263,48.70518112,68.09372711,400.2680359,1799.4021,25.59904671,99.18825531,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667113393,0.004316078,299.5337662,298.4463181,287.9043295,1.005576791,3.451647626,34.79895493,12.58152863,25.84004211,3.342451999,0.333269103,2.203707752,1.138744247,0.211867137,23.66830516,0.598494771,67.1513565,383.2321477,0.057018463
1315,10:15:57,10366,0,32.47900608,0.373763172,237.5788566,4.289340004,1.251411608,26.38227463,6,1.420000017,1,2.840000033,25.29567719,26.38227463,24.98529243,450.0387268,398.7829285,15.89144421,22.17925835,48.70744324,67.97966003,400.22229,1798.719604,25.74213791,99.1887207,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66703715,0.00428934,299.5322746,298.4456772,287.7951303,1.018348298,3.45134387,34.79572925,12.6164709,25.83897591,3.342240873,0.330294223,2.199932262,1.142308611,0.20994378,23.56514286,0.595759847,67.01868079,383.3439645,0.056781907
1316,10:16:01,10370,0,32.42412802,0.369479605,236.3258933,4.262423923,1.256315639,26.38754082,6,1.420000017,1,2.840000033,25.29671097,26.38754082,24.98494148,450.0483704,398.8925476,15.8923378,22.14065933,48.7071228,67.85708618,400.240387,1797.758179,25.61890984,99.188591,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667067312,0.004262424,299.5375408,298.446711,287.6413022,1.029976706,3.452416442,34.80658821,12.66592888,25.84212589,3.342864653,0.326944617,2.196100803,1.14676385,0.207778854,23.44083238,0.592455023,66.85601572,383.47967,0.056528369
1317,10:16:05,10374,0,32.30216078,0.365407793,235.4901966,4.237918138,1.261425435,26.39458656,6,1.420000017,1,2.840000033,25.29473114,26.39458656,24.98502159,450.005127,399.0490723,15.89135456,22.10359001,48.7098999,67.75153351,400.2660522,1799.124512,25.64340591,99.18870544,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667110087,0.004237918,299.5445866,298.4447311,287.8599154,1.044097533,3.453851914,34.82102018,12.71743017,25.84465885,3.343366319,0.323752296,2.192426479,1.15093984,0.20571628,23.35796775,0.590128415,66.69317252,383.6941721,0.056147154
1318,10:16:09,10378.5,0,32.21639095,0.360291562,233.9897354,4.206722822,1.267910546,26.40579796,6,1.420000017,1,2.840000033,25.29442596,26.40579796,24.98496056,449.973114,399.1552734,15.89339066,22.06117821,48.71718216,67.62298584,400.2003174,1798.876343,25.72192383,99.18901825,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667000529,0.004206723,299.555798,298.444426,287.8202084,1.058302078,3.456137154,34.84394961,12.7827714,25.85011196,3.344446561,0.31972963,2.188226608,1.156219953,0.203118181,23.20921213,0.586212311,66.49092577,383.8411441,0.05580688
1319,10:16:13,10382.5,0,32.23935896,0.357337068,232.8138402,4.18202167,1.269748423,26.39649963,6,1.420000017,1,2.840000033,25.29358864,26.39649963,24.98446846,450.1075439,399.2753601,15.89250851,22.02358437,48.7168045,67.51097107,400.2480469,1797.87793,25.70325279,99.18881989,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667080078,0.004182022,299.5464996,298.4435886,287.6604623,1.070467415,3.454241766,34.8249104,12.80132604,25.84504414,3.343442633,0.317400779,2.184493343,1.15894929,0.201614549,23.09253006,0.583090928,66.39389335,383.9503129,0.055749312
1320,10:16:17,10386.5,0,32.04647679,0.353851191,232.5460753,4.155880158,1.272878453,26.39341545,6,1.420000017,1,2.840000033,25.29232979,26.39341545,24.98484802,450.0108337,399.4807739,15.89258862,21.98574257,48.72058487,67.3998642,400.2370605,1801.189209,25.63704109,99.188591,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667061768,0.00415588,299.5434155,298.4423298,288.190267,1.09062035,3.453613281,34.8186545,12.83291193,25.84287262,3.34301254,0.314647529,2.180734828,1.162277712,0.199837368,23.06591755,0.582120819,66.2689105,384.2474137,0.05526869
1321,10:16:22,10391,0,32.02246643,0.349278642,230.811295,4.127439011,1.278902181,26.40258026,6,1.420000017,1,2.840000033,25.29325485,26.40258026,24.9848175,450.013855,399.5361023,15.8920269,21.94378662,48.71630859,67.26771545,400.2340698,1803.074951,25.72459984,99.1888504,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667056783,0.004127439,299.5525803,298.4432549,288.4919857,1.107875232,3.455481149,34.83739488,12.89360826,25.84791756,3.34401182,0.311026867,2.176578968,1.167432852,0.19750105,22.89390701,0.57769822,66.07944385,384.3141554,0.055059819
1322,10:16:26,10395,0,31.96186617,0.345055364,229.4604753,4.103280541,1.285278229,26.4163456,6,1.420000017,1,2.840000033,25.29257584,26.4163456,24.98563957,450.0567017,399.691864,15.89227867,21.90781593,48.71902847,67.16013336,400.302063,1798.82019,25.68045998,99.18880463,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667170105,0.004103281,299.5663456,298.4425758,287.811224,1.110424842,3.458288303,34.86571208,12.95789614,25.85446072,3.345308252,0.307673533,2.173010074,1.172298177,0.195338008,22.75991025,0.574093435,65.89297122,384.4987236,0.054774235
1323,10:16:30,10399.5,0,31.89093373,0.340657709,228.049277,4.07128183,1.289959725,26.4175663,6,1.420000017,1,2.840000033,25.29063988,26.4175663,24.98383141,450.0865173,399.8383179,15.89332867,21.86317253,48.72776031,67.03085327,400.238678,1797.770874,25.55471039,99.18860626,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667064463,0.004071282,299.5675663,298.4406399,287.6433334,1.124693987,3.458537337,34.86829251,13.00511998,25.85410309,3.345237382,0.304172276,2.168577612,1.17665977,0.193080346,22.61988995,0.570353733,65.724621,384.6788953,0.05448751
1324,10:16:34,10403.5,0,31.7542796,0.337085788,227.3075316,4.04739398,1.294533685,26.42371559,6,1.420000017,1,2.840000033,25.29070473,26.42371559,24.98393059,450.0178528,399.9873352,15.89469528,21.82978439,48.73159409,66.9280014,400.2339478,1801.949097,25.60285378,99.18826294,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66705658,0.004047394,299.5737156,298.4407047,288.311849,1.144211621,3.459792079,34.88106331,13.05127891,25.85721016,3.345853145,0.301321306,2.165258394,1.18059475,0.191242598,22.54623921,0.568286822,65.57726896,384.8928715,0.054102299
1325,10:16:39,10408,0,31.73898433,0.333874357,226.0514822,4.020068616,1.296878604,26.41620255,6,1.420000017,1,2.840000033,25.29077911,26.41620255,24.9846096,450.0905151,400.1010132,15.89583111,21.79080391,48.7346077,66.80784607,400.2530518,1800.816772,25.59443474,99.18773651,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66708842,0.004020069,299.5662025,298.4407791,288.1306772,1.157369143,3.458259121,34.86579332,13.07498941,25.85349083,3.345116055,0.298752587,2.161380517,1.183735539,0.189587252,22.42153486,0.564986028,65.4656847,385.0138201,0.053967266
1326,10:16:43,10412,0,31.59263837,0.329564903,225.000976,3.991748782,1.302818903,26.42619133,6,1.420000017,1,2.840000033,25.28885078,26.42619133,24.98461342,450.0353699,400.2805786,15.89777565,21.75152397,48.74602127,66.69488525,400.2483826,1799.576416,25.79214096,99.18746185,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667080638,0.003991749,299.5761913,298.4388508,287.9322201,1.168144356,3.460297357,34.8864392,13.13491523,25.85752106,3.345914764,0.295297416,2.157478454,1.18843631,0.187361343,22.31727572,0.562108151,65.28112832,385.2629514,0.053532349
1327,10:16:47,10416,0,31.52721779,0.326445282,223.9847746,3.969560675,1.306692296,26.42873955,6,1.420000017,1,2.840000033,25.2871933,26.42873955,24.98461723,450.0348511,400.3887634,15.89602947,21.71767998,48.74555588,66.59778595,400.2319641,1797.937866,25.66915131,99.1876297,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667053274,0.003969561,299.5787395,298.4371933,287.6700522,1.176036558,3.460817496,34.89162415,13.17394417,25.85796642,3.346003037,0.292790344,2.1541252,1.191877837,0.185746719,22.21651888,0.559418233,65.14935161,385.402234,0.053294393
1328,10:16:51,10420.5,0,31.45829393,0.322826516,222.7515745,3.941090296,1.310395856,26.42633438,6,1.420000017,1,2.840000033,25.28630638,26.42633438,24.98601151,450.0444641,400.520813,15.89556694,21.67538643,48.74671936,66.47161865,400.2546082,1796.958496,25.72122192,99.18765259,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667091014,0.00394109,299.5763344,298.4363064,287.5133529,1.189242563,3.460326555,34.88666648,13.21128005,25.85632038,3.345676797,0.289875939,2.149930699,1.195746098,0.183870284,22.09420579,0.556154805,65.00647341,385.5670467,0.053038577
1329,10:16:55,10424.5,0,31.3342892,0.319745282,222.0975807,3.914482811,1.312856271,26.42014885,6,1.420000017,1,2.840000033,25.28851891,26.42014885,24.98658371,450.0213013,400.696991,15.89648342,21.63767624,48.74351501,66.34778595,400.2425232,1802.59729,25.59843826,99.18846893,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667070872,0.003914483,299.5701488,298.4385189,288.41556,1.214941738,3.459064249,34.87365302,13.23597678,25.85433388,3.345283116,0.287389179,2.146207977,1.199075139,0.182269631,22.02951899,0.554278135,64.89469074,385.8021706,0.052706521
1330,10:16:59,10428.5,0,31.24539407,0.315990924,220.8677266,3.890090959,1.318613238,26.43134689,6,1.420000017,1,2.840000033,25.28630638,26.43134689,24.98619652,450.0332336,400.8558655,15.89709854,21.60272598,48.75170898,66.24918365,400.242157,1802.585205,25.64785004,99.18824768,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667070262,0.003890091,299.5813469,298.4363064,288.4136264,1.225785363,3.461349773,34.8967731,13.29404712,25.85882664,3.346173539,0.2843526,2.142736535,1.203437004,0.18031563,21.90748277,0.550990382,64.72233127,386.0033016,0.052390089
1331,10:17:03,10432.5,0,31.17189572,0.312769926,219.7580029,3.864733148,1.322175574,26.4310894,6,1.420000017,1,2.840000033,25.28576851,26.4310894,24.98571014,450.027832,400.972168,15.89740372,21.56640053,48.75393677,66.13954163,400.2173462,1801.89978,25.56880569,99.18769836,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66702891,0.003864733,299.5810894,298.4357685,288.3039584,1.237673991,3.461297204,34.89643637,13.33003584,25.85842896,3.346094714,0.281741647,2.13912163,1.206973084,0.178636002,21.79729051,0.548062984,64.59101762,386.1545417,0.05214038
1332,10:17:08,10437,0,30.99623882,0.308904071,218.9392567,3.838968392,1.328177054,26.44222069,6,1.420000017,1,2.840000033,25.28568077,26.44222069,24.98683357,449.9560242,401.1793518,15.89754677,21.5288105,48.75463486,66.0246048,400.2284546,1800.453003,25.47487831,99.18770599,-1.88783741,-0.628618002,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667047424,0.003838968,299.5922207,298.4356808,288.072474,1.246815671,3.46357038,34.9193516,13.3905411,25.86395073,3.347189339,0.278600917,2.135393326,1.211796013,0.176616165,21.71608263,0.545739096,64.41026672,386.4452244,0.051662587
Remark=,"""10:18:16 148""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:18:18 Launched AutoProg /User/Configs/AutoProgs/AutoLog""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,10:18:24,10513.5,0,11.7044244,0.240332821,338.5712382,3.036682252,1.322586383,25.84090996,6,1.420000017,1,2.840000033,25.2263298,25.84090996,24.9898777,449.9823914,430.4758301,15.90592766,20.36569214,48.95318222,62.67886353,400.2235718,1798.287842,25.6838665,99.18825531,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667039286,0.003036682,298.99091,298.3763298,287.7260483,1.736584669,3.342623854,33.69979483,13.3341027,25.53361988,3.282252866,0.221581644,2.020037471,1.262215395,0.14005938,33.58229042,0.786504641,62.50623864,424.9121073,0.017217668
1334,10:18:28,10517.5,0,19.28124958,0.296748488,298.1272391,3.568201255,1.280933415,26.02061462,6,1.420000017,1,2.840000033,25.25967598,26.02061462,24.99173164,450.048645,418.9030457,15.91002369,21.14605713,48.86878586,64.95163727,400.2359314,1797.966309,25.78152847,99.18838501,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667059886,0.003568201,299.1706146,298.409676,287.6746029,1.438247628,3.378376671,34.06020444,12.91414731,25.6401453,3.303072348,0.268674938,2.097443256,1.205629092,0.17023694,29.57075937,0.711685537,64.69684033,409.737663,0.030444746
1335,10:18:32,10522,0,24.0205988,0.340410144,279.9977712,3.936118356,1.248433942,26.12263489,6,1.420000017,1,2.840000033,25.27959061,26.12263489,24.99141884,449.980835,411.5405579,15.90692616,21.68003273,48.8009758,66.5123291,400.2125854,1803.517456,25.77962112,99.1875,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667020976,0.003936118,299.2726349,298.4295906,288.5627865,1.245392622,3.398822189,34.26663832,12.58660559,25.70111275,3.315039744,0.303974886,2.150388246,1.164651498,0.19295309,27.77227893,0.68036495,66.25618706,400.1223156,0.039775669
1336,10:18:36,10526,0,26.40846954,0.366098242,272.9045359,4.136981502,1.229667136,26.17595291,6,1.420000017,1,2.840000033,25.28787994,26.17595291,24.9915657,450.0146179,407.8935547,15.91166019,21.97746658,48.79128265,67.39138031,400.2166443,1798.631958,25.91111565,99.18719482,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66702774,0.004136982,299.3259529,298.4378799,287.7811068,1.125118794,3.409550396,34.37490496,12.39743838,25.73191643,3.321100637,0.324294182,2.17988326,1.141217377,0.206066348,27.06863537,0.669058221,67.12661471,395.340233,0.044840141
1337,10:18:40,10530,0,27.78502778,0.382660678,269.4145034,4.263203517,1.21844487,26.21108627,6,1.420000017,1,2.840000033,25.292099,26.21108627,24.98954773,449.9508667,405.7053833,15.91262436,22.16197014,48.78215408,67.94030762,400.2392578,1799.145142,25.88018227,99.18752289,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66706543,0.004263204,299.3610863,298.442099,287.8632162,1.055967757,3.41663579,34.4462256,12.28425546,25.75159264,3.324977167,0.337223318,2.19819092,1.126786247,0.214424579,26.72255722,0.664064404,67.65697866,392.4977118,0.047894573
1338,10:18:45,10534.5,0,28.71975174,0.394174362,267.2411567,4.352133863,1.211730103,26.2427845,6,1.420000017,1,2.840000033,25.29488373,26.2427845,24.98641777,450.0007935,404.3089294,15.91518688,22.29405403,48.78230667,68.33444214,400.2378845,1799.055054,25.94410324,99.18830109,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667063141,0.004352134,299.3927845,298.4448837,287.8488022,1.005410512,3.423039447,34.51051595,12.21646192,25.76883411,3.328377264,0.346133221,2.211309344,1.117067921,0.220190998,26.50719631,0.660982573,68.00645095,390.6569349,0.049995999
1339,10:18:49,10538.5,0,29.18411245,0.400058493,266.1508245,4.402788972,1.209910553,26.26935577,6,1.420000017,1,2.840000033,25.2945652,26.26935577,24.98775864,449.9726563,403.5559387,15.91376209,22.36680984,48.77840042,68.55810547,400.2120667,1799.983765,25.87109947,99.18736267,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667020111,0.004402789,299.4193558,298.4445652,287.9973959,0.977034313,3.428415433,34.56504277,12.19823292,25.78196049,3.33096788,0.350662226,2.21850488,1.112463,0.223124164,26.39879835,0.659514082,68.16042395,389.6832094,0.05104663
1340,10:18:53,10542.5,0,29.49082476,0.403870453,265.4411353,4.431057308,1.207571622,26.27939987,6,1.420000017,1,2.840000033,25.29561996,26.27939987,24.98699188,449.9711304,403.0823975,15.91682911,22.41077232,48.78502274,68.6889267,400.2271423,1801.21228,25.83097839,99.18791962,-2.022755623,-0.584790945,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667045237,0.004431057,299.4293999,298.44562,288.1939584,0.963371078,3.430449506,34.58535595,12.17458363,25.78750992,3.332063643,0.353587513,2.222877884,1.10918576,0.225019426,26.32855399,0.658528224,68.27708877,389.0638718,0.051753653
1341,10:18:57,10546.5,0,29.79215361,0.405662138,264.252221,4.448383965,1.207574682,26.29179764,6,1.420000017,1,2.840000033,25.29478836,26.29179764,24.98659134,450.0412903,402.6955261,15.91725349,22.43606377,48.78874588,68.76985931,400.2490845,1802.354614,25.88158417,99.1879425,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667081807,0.004448384,299.4417976,298.4447884,288.3767318,0.954670828,3.432961685,34.61067543,12.17461166,25.793293,3.333205877,0.354960075,2.225387003,1.107818874,0.22590889,26.21063411,0.656208485,68.31689649,388.5337631,0.052384314
1342,10:19:01,10551,0,29.99045137,0.405374969,262.9975225,4.453707414,1.209739863,26.3072052,6,1.420000017,1,2.840000033,25.29421806,26.3072052,24.98513031,450.0441284,402.3991089,15.91915035,22.44580078,48.79606628,68.80184174,400.2427063,1801.417603,25.960783,99.18764496,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667071177,0.004453707,299.4572052,298.4442181,288.22681,0.947915808,3.436085981,34.64227811,12.19647733,25.80071163,3.334671654,0.354740184,2.226346119,1.108325535,0.225766386,26.08610489,0.653573819,68.28546779,388.1430846,0.05276178
1343,10:19:05,10555,0,30.07480804,0.403350656,261.8183604,4.450552966,1.214176212,26.32719803,6,1.420000017,1,2.840000033,25.29330826,26.32719803,24.98283768,449.9696655,402.2003784,15.91966057,22.44185638,48.80054855,68.79386902,400.2340088,1799.986084,25.94769096,99.18820953,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667056681,0.004450553,299.477198,298.4433083,287.997767,0.943966915,3.440143765,34.68299087,12.24113448,25.81025314,3.336557698,0.353189028,2.225967553,1.110590145,0.224761218,25.9692944,0.650964978,68.1862646,387.904255,0.05286585
1344,10:19:09,10559,0,30.28153919,0.402084724,260.2933471,4.442489374,1.21531411,26.32618332,6,1.420000017,1,2.840000033,25.29246521,26.32618332,24.98125267,450.0346985,401.9623718,15.91813564,22.428545,48.79780579,68.75578308,400.2375793,1799.846924,25.93976974,99.18715668,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667062632,0.004442489,299.4761833,298.4424652,287.9755014,0.94793486,3.439937717,34.68128165,12.25273665,25.80932426,3.336374048,0.352218006,2.224623607,1.111750442,0.224132066,25.817757,0.647556501,68.14235374,387.5679784,0.053241121
1345,10:19:13,10563,0,30.34743983,0.398353687,258.7494011,4.426512579,1.220883099,26.34255409,6,1.420000017,1,2.840000033,25.29097176,26.34255409,24.98172569,450.0192871,401.8581238,15.91852951,22.40572548,48.80379105,68.69254303,400.2345581,1798.616089,26.04951096,99.18804932,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667057597,0.004426513,299.4925541,298.4409718,287.7785678,0.951473558,3.443263303,34.71449763,12.30877215,25.81676292,3.337845003,0.349351733,2.222380204,1.1154648,0.222275295,25.66484836,0.64388247,67.99027255,387.4324043,0.053256534
1346,10:19:18,10567.5,0,30.43593179,0.393770319,256.7573289,4.402879865,1.226768909,26.35552216,6,1.420000017,1,2.840000033,25.29073524,26.35552216,24.98339844,449.9749146,401.6984253,15.92038918,22.37289429,48.81033325,68.59307098,400.2514954,1799.029663,26.05682755,99.18836212,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667085826,0.00440288,299.5055222,298.4407352,287.8447397,0.962756043,3.445899649,34.74096734,12.36807305,25.8231287,3.339104251,0.345821626,2.21913074,1.119973511,0.219989246,25.46733891,0.639179326,67.81511581,387.230641,0.053301986
1347,10:19:22,10571.5,0,30.52405789,0.389510037,254.9183257,4.3776204,1.23146614,26.35984421,6,1.420000017,1,2.840000033,25.2883358,26.35984421,24.98217773,450.0184937,401.6235962,15.91839314,22.33439827,48.81118393,68.48483276,400.2349243,1802.064331,26.07806969,99.18836975,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667058207,0.00437762,299.5098442,298.4383358,288.3302865,0.980747735,3.446778693,34.74982704,12.41542877,25.82409,3.339294448,0.342531373,2.215312554,1.123981894,0.217859273,25.28493315,0.634719494,67.65800552,387.113921,0.053348556
1348,10:19:26,10575.5,0,30.55676904,0.384109924,252.9213686,4.347897379,1.23822722,26.37250519,6,1.420000017,1,2.840000033,25.28671074,26.37250519,24.98412323,449.9826965,401.5582275,15.91980457,22.29236984,48.81987381,68.36206055,400.2443848,1802.192017,26.0522728,99.18764496,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667073975,0.004347897,299.5225052,298.4367107,288.3507162,0.994518584,3.449354885,34.77605388,12.48368404,25.82960796,3.340386374,0.338348323,2.211127665,1.129258709,0.215152381,25.08667491,0.629849798,67.45056476,387.033003,0.053253116
1349,10:19:30,10580,0,30.58918517,0.377251047,250.3508355,4.31228228,1.24777095,26.39341354,6,1.420000017,1,2.840000033,25.28601265,26.39341354,24.9839592,449.9320984,401.4807129,15.91812897,22.23887444,48.81721115,68.20147705,400.242218,1798.166626,26.08044434,99.18856049,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667070363,0.004312282,299.5434135,298.4360126,287.7066537,1.002488625,3.453612892,34.81866129,12.57978686,25.8397131,3.342386847,0.333015037,2.205841942,1.136544905,0.211702851,24.83193899,0.623568773,67.17047049,386.9400793,0.053100986
1350,10:19:34,10584,0,30.71317317,0.372437781,247.9805011,4.279832105,1.252542607,26.39179039,6,1.420000017,1,2.840000033,25.28509331,26.39179039,24.98337364,449.9968567,401.3807373,15.91407871,22.18746567,48.80738831,68.04743958,400.2501526,1800.750732,26.1415062,99.18841553,-2.022755623,-0.584790945,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667083588,0.004279832,299.5417904,298.4350933,288.1201107,1.024399184,3.453282171,34.81537791,12.62791224,25.83844185,3.342135125,0.329258766,2.200739564,1.141395561,0.209274461,24.59679299,0.61781864,66.99331658,386.7811657,0.053197454
